ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
152,XAUUSD,sell,low,3965.40000,3966.40000,2025-11-05T07:34:00.000Z,2025-11-05T07:37:00.000Z,3966.40000,3962.40000,0.02,-2.00,3,-10.00,1.00
153,XAUUSD,sell,low,3965.40000,3966.40000,2025-11-05T07:38:00.000Z,2025-11-05T07:39:00.000Z,3966.40000,3962.40000,0.01,-1.00,1,-10.00,1.00
154,XAUUSD,sell,low,3966.45000,3967.56500,2025-11-05T07:39:00.000Z,2025-11-05T07:46:00.000Z,3967.56500,3963.10500,0.01,-1.11,7,-11.15,1.00
155,XAUUSD,sell,low,3966.45000,3967.56500,2025-11-05T07:40:00.000Z,2025-11-05T07:46:00.000Z,3967.56500,3963.10500,0.01,-1.11,6,-11.15,1.00
156,XAUUSD,sell,low,3966.45000,3967.56500,2025-11-05T07:41:00.000Z,2025-11-05T07:46:00.000Z,3967.56500,3963.10500,0.01,-1.11,5,-11.15,1.00
157,XAUUSD,sell,low,3966.45000,3967.56500,2025-11-05T07:47:00.000Z,2025-11-05T07:48:00.000Z,3967.56500,3963.10500,0.01,-1.11,1,-11.15,1.00
158,XAUUSD,sell,low,3966.45000,3967.56500,2025-11-05T07:48:00.000Z,2025-11-05T07:49:00.000Z,3967.56500,3963.10500,0.01,-1.11,1,-11.15,1.00
159,XAUUSD,sell,low,3966.45000,3967.56500,2025-11-05T07:49:00.000Z,2025-11-05T07:50:00.000Z,3967.56500,3963.10500,0.01,-1.11,1,-11.15,1.00
160,XAUUSD,sell,low,3968.26000,3964.70500,2025-11-05T07:50:00.000Z,2025-11-05T07:53:00.000Z,3969.44500,3964.70500,0.01,3.56,3,35.55,3.00
161,XAUUSD,sell,low,3968.26000,3964.70500,2025-11-05T07:51:00.000Z,2025-11-05T07:53:00.000Z,3969.44500,3964.70500,0.01,3.56,2,35.55,3.00
162,XAUUSD,sell,low,3966.75000,3963.75000,2025-11-05T07:52:00.000Z,2025-11-05T07:54:00.000Z,3967.75000,3963.75000,0.01,3.00,2,30.00,3.00
163,XAUUSD,sell,low,3964.40000,3960.41000,2025-11-05T07:54:00.000Z,2025-11-05T07:57:00.000Z,3965.73000,3960.41000,0.01,3.99,3,39.90,3.00
164,XAUUSD,sell,low,3964.40000,3960.41000,2025-11-05T07:55:00.000Z,2025-11-05T07:57:00.000Z,3965.73000,3960.41000,0.01,3.99,2,39.90,3.00
165,XAUUSD,sell,low,3962.21000,3963.21000,2025-11-05T07:56:00.000Z,2025-11-05T07:59:00.000Z,3963.21000,3959.21000,0.01,-1.00,3,-10.00,1.00
166,XAUUSD,sell,low,3962.21000,3963.21000,2025-11-05T07:58:00.000Z,2025-11-05T07:59:00.000Z,3963.21000,3959.21000,0.02,-2.00,1,-10.00,1.00
167,XAUUSD,sell,low,3962.21000,3963.21000,2025-11-05T07:59:00.000Z,2025-11-05T08:00:00.000Z,3963.21000,3959.21000,0.02,-2.00,1,-10.00,1.00
168,XAUUSD,sell,low,3962.21000,3963.21000,2025-11-05T08:00:00.000Z,2025-11-05T08:01:00.000Z,3963.21000,3959.21000,0.01,-1.00,1,-10.00,1.00
169,XAUUSD,sell,low,3962.21000,3963.21000,2025-11-05T08:01:00.000Z,2025-11-05T08:02:00.000Z,3963.21000,3959.21000,0.01,-1.00,1,-10.00,1.00
170,XAUUSD,sell,low,3962.21000,3963.21000,2025-11-05T08:02:00.000Z,2025-11-05T08:03:00.000Z,3963.21000,3959.21000,0.01,-1.00,1,-10.00,1.00
171,XAUUSD,sell,low,3962.21000,3963.21000,2025-11-05T08:03:00.000Z,2025-11-05T08:04:00.000Z,3963.21000,3959.21000,0.01,-1.00,1,-10.00,1.00
172,XAUUSD,sell,low,3962.21000,3963.21000,2025-11-05T08:04:00.000Z,2025-11-05T08:05:00.000Z,3963.21000,3959.21000,0.01,-1.00,1,-10.00,1.00
173,XAUUSD,sell,low,3968.70000,3965.10000,2025-11-05T08:05:00.000Z,2025-11-05T08:06:00.000Z,3969.90000,3965.10000,0.01,3.60,1,36.00,3.00
174,XAUUSD,sell,low,3966.57000,3963.57000,2025-11-05T08:06:00.000Z,2025-11-05T08:09:00.000Z,3967.57000,3963.57000,0.01,3.00,3,30.00,3.00
175,XAUUSD,sell,low,3965.14000,3962.14000,2025-11-05T08:07:00.000Z,2025-11-05T08:10:00.000Z,3966.14000,3962.14000,0.01,3.00,3,30.00,3.00
176,XAUUSD,sell,low,3965.14000,3962.14000,2025-11-05T08:08:00.000Z,2025-11-05T08:10:00.000Z,3966.14000,3962.14000,0.01,3.00,2,30.00,3.00
177,XAUUSD,sell,low,3964.50000,3961.44000,2025-11-05T08:10:00.000Z,2025-11-05T08:12:00.000Z,3965.52000,3961.44000,0.02,6.12,2,30.60,3.00
178,XAUUSD,sell,low,3964.50000,3961.44000,2025-11-05T08:11:00.000Z,2025-11-05T08:12:00.000Z,3965.52000,3961.44000,0.02,6.12,1,30.60,3.00
179,XAUUSD,sell,low,3963.27000,3958.81500,2025-11-05T08:12:00.000Z,2025-11-05T08:23:00.000Z,3964.75500,3958.81500,0.02,8.91,11,44.55,3.00
180,XAUUSD,sell,low,3963.27000,3958.81500,2025-11-05T08:13:00.000Z,2025-11-05T08:23:00.000Z,3964.75500,3958.81500,0.02,8.91,10,44.55,3.00
181,XAUUSD,sell,low,3961.99000,3958.99000,2025-11-05T08:14:00.000Z,2025-11-05T08:23:00.000Z,3962.99000,3958.99000,0.02,6.00,9,30.00,3.00
182,XAUUSD,sell,low,3960.21000,3961.21000,2025-11-05T08:24:00.000Z,2025-11-05T08:40:00.000Z,3961.21000,3957.21000,0.04,-4.00,16,-10.00,1.00
183,XAUUSD,sell,low,3960.21000,3961.21000,2025-11-05T08:25:00.000Z,2025-11-05T08:40:00.000Z,3961.21000,3957.21000,0.04,-4.00,15,-10.00,1.00
184,XAUUSD,sell,low,3960.21000,3961.21000,2025-11-05T08:26:00.000Z,2025-11-05T08:40:00.000Z,3961.21000,3957.21000,0.04,-4.00,14,-10.00,1.00
185,XAUUSD,sell,low,3958.78000,3959.78000,2025-11-05T08:41:00.000Z,2025-11-05T08:42:00.000Z,3959.78000,3955.78000,0.03,-3.00,1,-10.00,1.00
188,XAUUSD,sell,low,3970.60000,3971.71000,2025-11-05T12:16:00.000Z,2025-11-05T12:18:00.000Z,3971.71000,3967.27000,0.03,-3.33,2,-11.10,1.00
187,XAUUSD,sell,low,3971.84000,3967.13000,2025-11-05T12:15:00.000Z,2025-11-05T12:22:00.000Z,3973.41000,3967.13000,0.02,9.42,7,47.10,3.00
189,XAUUSD,sell,low,3970.36000,3971.84500,2025-11-05T12:23:00.000Z,2025-11-05T12:25:00.000Z,3971.84500,3965.90500,0.02,-2.97,2,-14.85,1.00
186,XAUUSD,sell,low,3973.26000,3977.87500,2025-11-05T12:02:00.000Z,2025-11-05T12:26:00.000Z,3977.87500,3959.41500,0.01,-4.61,24,-46.15,1.00
190,XAUUSD,sell,low,3983.28000,3980.28000,2025-11-05T14:19:00.000Z,2025-11-05T14:20:00.000Z,3984.28000,3980.28000,0.03,9.00,1,30.00,3.00
191,XAUUSD,sell,low,3981.91000,3978.76000,2025-11-05T14:20:00.000Z,2025-11-05T14:23:00.000Z,3982.96000,3978.76000,0.03,9.45,3,31.50,3.00
194,XAUUSD,sell,low,3979.69000,3980.69000,2025-11-05T14:24:00.000Z,2025-11-05T14:25:00.000Z,3980.69000,3976.69000,0.04,-4.00,1,-10.00,1.00
192,XAUUSD,sell,low,3980.87000,3981.87000,2025-11-05T14:21:00.000Z,2025-11-05T14:26:00.000Z,3981.87000,3977.87000,0.03,-3.00,5,-10.00,1.00
193,XAUUSD,sell,low,3980.87000,3981.87000,2025-11-05T14:22:00.000Z,2025-11-05T14:26:00.000Z,3981.87000,3977.87000,0.03,-3.00,4,-10.00,1.00
195,XAUUSD,sell,low,3979.69000,3980.69000,2025-11-05T14:26:00.000Z,2025-11-05T14:27:00.000Z,3980.69000,3976.69000,0.03,-3.00,1,-10.00,1.00
196,XAUUSD,sell,low,3979.69000,3980.69000,2025-11-05T14:27:00.000Z,2025-11-05T14:28:00.000Z,3980.69000,3976.69000,0.03,-3.00,1,-10.00,1.00
197,XAUUSD,sell,low,3983.41000,3980.41000,2025-11-05T14:29:00.000Z,2025-11-05T14:31:00.000Z,3984.41000,3980.41000,0.03,9.00,2,30.00,3.00
199,XAUUSD,sell,low,3980.92000,3981.92000,2025-11-05T14:31:00.000Z,2025-11-05T14:35:00.000Z,3981.92000,3977.92000,0.03,-3.00,4,-10.00,1.00
200,XAUUSD,sell,low,3980.92000,3981.92000,2025-11-05T14:32:00.000Z,2025-11-05T14:35:00.000Z,3981.92000,3977.92000,0.03,-3.00,3,-10.00,1.00
198,XAUUSD,sell,low,3982.28000,3983.28000,2025-11-05T14:30:00.000Z,2025-11-05T14:36:00.000Z,3983.28000,3979.28000,0.03,-3.00,6,-10.00,1.00
202,XAUUSD,sell,low,3982.03000,3983.03000,2025-11-05T14:38:00.000Z,2025-11-05T14:43:00.000Z,3983.03000,3979.03000,0.03,-3.00,5,-10.00,1.00
203,XAUUSD,sell,low,3982.03000,3983.03000,2025-11-05T14:39:00.000Z,2025-11-05T14:43:00.000Z,3983.03000,3979.03000,0.03,-3.00,4,-10.00,1.00
201,XAUUSD,sell,low,3983.40000,3980.40000,2025-11-05T14:37:00.000Z,2025-11-05T14:57:00.000Z,3984.40000,3980.40000,0.03,9.00,20,30.00,3.00
204,XAUUSD,sell,low,3982.84000,3979.84000,2025-11-05T14:46:00.000Z,2025-11-05T14:57:00.000Z,3983.84000,3979.84000,0.03,9.00,11,30.00,3.00
205,XAUUSD,sell,low,3983.20000,3980.20000,2025-11-05T14:49:00.000Z,2025-11-05T14:57:00.000Z,3984.20000,3980.20000,0.03,9.00,8,30.00,3.00
206,XAUUSD,sell,low,3982.22000,3983.22000,2025-11-05T14:58:00.000Z,2025-11-05T15:14:00.000Z,3983.22000,3979.22000,0.04,-4.00,16,-10.00,1.00
207,XAUUSD,sell,low,3982.22000,3983.22000,2025-11-05T14:59:00.000Z,2025-11-05T15:14:00.000Z,3983.22000,3979.22000,0.04,-4.00,15,-10.00,1.00
208,XAUUSD,sell,low,3982.16000,3983.59000,2025-11-05T15:00:00.000Z,2025-11-05T15:14:00.000Z,3983.59000,3977.87000,0.03,-4.29,14,-14.30,1.00
209,XAUUSD,sell,low,3983.68000,3984.68000,2025-11-05T15:28:00.000Z,2025-11-05T15:30:00.000Z,3984.68000,3980.68000,0.03,-3.00,2,-10.00,1.00
210,XAUUSD,sell,low,3984.90000,3980.23500,2025-11-05T15:30:00.000Z,2025-11-05T15:37:00.000Z,3986.45500,3980.23500,0.02,9.33,7,46.65,3.00
211,XAUUSD,sell,low,3981.93000,3978.93000,2025-11-05T15:31:00.000Z,2025-11-05T15:42:00.000Z,3982.93000,3978.93000,0.03,9.00,11,30.00,3.00
212,XAUUSD,sell,low,3981.93000,3978.93000,2025-11-05T15:32:00.000Z,2025-11-05T15:42:00.000Z,3982.93000,3978.93000,0.03,9.00,10,30.00,3.00
214,XAUUSD,sell,low,3980.11000,3981.11000,2025-11-05T15:43:00.000Z,2025-11-05T15:46:00.000Z,3981.11000,3977.11000,0.05,-5.00,3,-10.00,1.00
215,XAUUSD,sell,low,3980.11000,3981.11000,2025-11-05T15:44:00.000Z,2025-11-05T15:46:00.000Z,3981.11000,3977.11000,0.05,-5.00,2,-10.00,1.00
216,XAUUSD,sell,low,3980.11000,3981.11000,2025-11-05T15:47:00.000Z,2025-11-05T15:48:00.000Z,3981.11000,3977.11000,0.04,-4.00,1,-10.00,1.00
217,XAUUSD,sell,low,3981.31000,3982.31000,2025-11-05T15:48:00.000Z,2025-11-05T15:51:00.000Z,3982.31000,3978.31000,0.04,-4.00,3,-10.00,1.00
218,XAUUSD,sell,low,3981.31000,3982.31000,2025-11-05T15:49:00.000Z,2025-11-05T15:51:00.000Z,3982.31000,3978.31000,0.04,-4.00,2,-10.00,1.00
213,XAUUSD,sell,low,3981.83000,3983.03500,2025-11-05T15:38:00.000Z,2025-11-05T15:55:00.000Z,3983.03500,3978.21500,0.03,-3.61,17,-12.05,1.00
219,XAUUSD,sell,low,3981.94000,3982.94000,2025-11-05T15:52:00.000Z,2025-11-05T15:55:00.000Z,3982.94000,3978.94000,0.04,-4.00,3,-10.00,1.00
220,XAUUSD,sell,low,3981.94000,3982.94000,2025-11-05T15:53:00.000Z,2025-11-05T15:55:00.000Z,3982.94000,3978.94000,0.04,-4.00,2,-10.00,1.00
221,XAUUSD,sell,low,3983.06000,3984.06000,2025-11-05T15:56:00.000Z,2025-11-05T16:01:00.000Z,3984.06000,3980.06000,0.03,-3.00,5,-10.00,1.00
222,XAUUSD,sell,low,3983.06000,3984.06000,2025-11-05T15:57:00.000Z,2025-11-05T16:01:00.000Z,3984.06000,3980.06000,0.03,-3.00,4,-10.00,1.00
223,XAUUSD,sell,low,3983.06000,3984.06000,2025-11-05T15:59:00.000Z,2025-11-05T16:01:00.000Z,3984.06000,3980.06000,0.03,-3.00,2,-10.00,1.00
224,XAUUSD,sell,low,3983.42000,3980.42000,2025-11-05T16:08:00.000Z,2025-11-05T16:11:00.000Z,3984.42000,3980.42000,0.02,6.00,3,30.00,3.00
225,XAUUSD,sell,low,3982.11000,3979.11000,2025-11-05T16:09:00.000Z,2025-11-05T16:15:00.000Z,3983.11000,3979.11000,0.02,6.00,6,30.00,3.00
226,XAUUSD,sell,low,3982.11000,3979.11000,2025-11-05T16:10:00.000Z,2025-11-05T16:15:00.000Z,3983.11000,3979.11000,0.02,6.00,5,30.00,3.00
228,XAUUSD,sell,low,3980.34000,3981.34000,2025-11-05T16:16:00.000Z,2025-11-05T16:17:00.000Z,3981.34000,3977.34000,0.03,-3.00,1,-10.00,1.00
229,XAUUSD,sell,low,3980.34000,3981.34000,2025-11-05T16:17:00.000Z,2025-11-05T16:18:00.000Z,3981.34000,3977.34000,0.03,-3.00,1,-10.00,1.00
230,XAUUSD,sell,low,3980.34000,3981.34000,2025-11-05T16:18:00.000Z,2025-11-05T16:19:00.000Z,3981.34000,3977.34000,0.03,-3.00,1,-10.00,1.00
231,XAUUSD,sell,low,3980.34000,3981.34000,2025-11-05T16:19:00.000Z,2025-11-05T16:20:00.000Z,3981.34000,3977.34000,0.03,-3.00,1,-10.00,1.00
232,XAUUSD,sell,low,3980.34000,3981.34000,2025-11-05T16:20:00.000Z,2025-11-05T16:21:00.000Z,3981.34000,3977.34000,0.03,-3.00,1,-10.00,1.00
227,XAUUSD,sell,low,3981.81000,3982.81000,2025-11-05T16:12:00.000Z,2025-11-05T16:22:00.000Z,3982.81000,3978.81000,0.03,-3.00,10,-10.00,1.00
233,XAUUSD,sell,low,3986.13000,3987.13000,2025-11-05T17:29:00.000Z,2025-11-05T17:35:00.000Z,3987.13000,3983.13000,0.02,-2.00,6,-10.00,1.00
234,XAUUSD,sell,low,3986.13000,3987.13000,2025-11-05T17:30:00.000Z,2025-11-05T17:35:00.000Z,3987.13000,3983.13000,0.02,-2.00,5,-10.00,1.00
235,XAUUSD,sell,low,3986.13000,3987.13000,2025-11-05T17:31:00.000Z,2025-11-05T17:35:00.000Z,3987.13000,3983.13000,0.02,-2.00,4,-10.00,1.00
236,XAUUSD,sell,low,3986.13000,3987.13000,2025-11-05T17:36:00.000Z,2025-11-05T17:37:00.000Z,3987.13000,3983.13000,0.02,-2.00,1,-10.00,1.00
237,XAUUSD,sell,low,3986.13000,3987.13000,2025-11-05T17:37:00.000Z,2025-11-05T17:38:00.000Z,3987.13000,3983.13000,0.02,-2.00,1,-10.00,1.00
238,XAUUSD,sell,low,3987.29000,3984.29000,2025-11-05T17:38:00.000Z,2025-11-05T17:44:00.000Z,3988.29000,3984.29000,0.02,6.00,6,30.00,3.00
239,XAUUSD,sell,low,3987.29000,3984.29000,2025-11-05T17:39:00.000Z,2025-11-05T17:44:00.000Z,3988.29000,3984.29000,0.02,6.00,5,30.00,3.00
240,XAUUSD,sell,low,3987.29000,3984.29000,2025-11-05T17:40:00.000Z,2025-11-05T17:44:00.000Z,3988.29000,3984.29000,0.02,6.00,4,30.00,3.00
241,XAUUSD,sell,low,3986.04000,3982.66500,2025-11-05T17:45:00.000Z,2025-11-05T17:47:00.000Z,3987.16500,3982.66500,0.03,10.13,2,33.75,3.00
242,XAUUSD,sell,low,3984.53000,3981.53000,2025-11-05T17:46:00.000Z,2025-11-05T17:48:00.000Z,3985.53000,3981.53000,0.03,9.00,2,30.00,3.00
244,XAUUSD,sell,low,3981.99000,3982.99000,2025-11-05T17:48:00.000Z,2025-11-05T17:51:00.000Z,3982.99000,3978.99000,0.04,-4.00,3,-10.00,1.00
245,XAUUSD,sell,low,3981.99000,3982.99000,2025-11-05T17:49:00.000Z,2025-11-05T17:51:00.000Z,3982.99000,3978.99000,0.04,-4.00,2,-10.00,1.00
246,XAUUSD,sell,low,3981.99000,3982.99000,2025-11-05T17:52:00.000Z,2025-11-05T17:53:00.000Z,3982.99000,3978.99000,0.03,-3.00,1,-10.00,1.00
247,XAUUSD,sell,low,3981.99000,3982.99000,2025-11-05T17:53:00.000Z,2025-11-05T17:54:00.000Z,3982.99000,3978.99000,0.03,-3.00,1,-10.00,1.00
243,XAUUSD,sell,low,3982.94000,3983.94000,2025-11-05T17:47:00.000Z,2025-11-05T17:59:00.000Z,3983.94000,3979.94000,0.03,-3.00,12,-10.00,1.00
248,XAUUSD,sell,low,3983.18000,3984.18000,2025-11-05T17:54:00.000Z,2025-11-05T17:59:00.000Z,3984.18000,3980.18000,0.03,-3.00,5,-10.00,1.00
249,XAUUSD,sell,low,3983.18000,3984.18000,2025-11-05T17:55:00.000Z,2025-11-05T17:59:00.000Z,3984.18000,3980.18000,0.03,-3.00,4,-10.00,1.00
250,XAUUSD,sell,low,3983.35000,3984.35000,2025-11-05T18:00:00.000Z,2025-11-05T18:01:00.000Z,3984.35000,3980.35000,0.03,-3.00,1,-10.00,1.00
251,XAUUSD,sell,low,3983.35000,3984.35000,2025-11-05T18:01:00.000Z,2025-11-05T18:02:00.000Z,3984.35000,3980.35000,0.03,-3.00,1,-10.00,1.00
252,XAUUSD,sell,low,3983.35000,3984.35000,2025-11-05T18:02:00.000Z,2025-11-05T18:03:00.000Z,3984.35000,3980.35000,0.02,-2.00,1,-10.00,1.00
253,XAUUSD,sell,low,3983.35000,3984.35000,2025-11-05T18:03:00.000Z,2025-11-05T18:04:00.000Z,3984.35000,3980.35000,0.02,-2.00,1,-10.00,1.00
254,XAUUSD,sell,low,3983.35000,3984.35000,2025-11-05T18:04:00.000Z,2025-11-05T18:05:00.000Z,3984.35000,3980.35000,0.02,-2.00,1,-10.00,1.00
255,XAUUSD,sell,low,3983.35000,3984.35000,2025-11-05T18:05:00.000Z,2025-11-05T18:06:00.000Z,3984.35000,3980.35000,0.02,-2.00,1,-10.00,1.00
256,XAUUSD,sell,low,3984.68000,3981.68000,2025-11-05T18:06:00.000Z,2025-11-05T18:10:00.000Z,3985.68000,3981.68000,0.02,6.00,4,30.00,3.00
259,XAUUSD,sell,low,3982.09000,3983.09000,2025-11-05T18:11:00.000Z,2025-11-05T18:14:00.000Z,3983.09000,3979.09000,0.02,-2.00,3,-10.00,1.00
258,XAUUSD,sell,low,3982.96000,3983.96000,2025-11-05T18:08:00.000Z,2025-11-05T18:16:00.000Z,3983.96000,3979.96000,0.02,-2.00,8,-10.00,1.00
260,XAUUSD,sell,low,3982.09000,3983.09000,2025-11-05T18:15:00.000Z,2025-11-05T18:16:00.000Z,3983.09000,3979.09000,0.02,-2.00,1,-10.00,1.00
261,XAUUSD,sell,low,3982.09000,3983.09000,2025-11-05T18:17:00.000Z,2025-11-05T18:18:00.000Z,3983.09000,3979.09000,0.02,-2.00,1,-10.00,1.00
257,XAUUSD,sell,low,3983.66000,3980.66000,2025-11-05T18:07:00.000Z,2025-11-05T18:50:00.000Z,3984.66000,3980.66000,0.02,6.00,43,30.00,3.00
262,XAUUSD,sell,low,3984.14000,3981.14000,2025-11-05T18:18:00.000Z,2025-11-05T18:50:00.000Z,3985.14000,3981.14000,0.02,6.00,32,30.00,3.00
263,XAUUSD,sell,low,3984.14000,3981.14000,2025-11-05T18:19:00.000Z,2025-11-05T18:50:00.000Z,3985.14000,3981.14000,0.02,6.00,31,30.00,3.00
264,XAUUSD,sell,low,3982.09000,3979.09000,2025-11-05T18:51:00.000Z,2025-11-05T18:54:00.000Z,3983.09000,3979.09000,0.03,9.00,3,30.00,3.00
265,XAUUSD,sell,low,3980.78000,3977.78000,2025-11-05T18:52:00.000Z,2025-11-05T20:00:00.000Z,3981.78000,3977.78000,0.03,9.00,68,30.00,3.00
266,XAUUSD,sell,low,3980.21000,3977.21000,2025-11-05T18:53:00.000Z,2025-11-05T20:00:00.000Z,3981.21000,3977.21000,0.03,9.00,67,30.00,3.00
267,XAUUSD,sell,low,3979.48000,3980.48000,2025-11-05T18:55:00.000Z,2025-11-05T20:00:00.000Z,3980.48000,3976.48000,0.03,-3.00,65,-10.00,1.00
268,XAUUSD,sell,low,3976.84000,3977.84000,2025-11-05T23:08:00.000Z,2025-11-05T23:09:00.000Z,3977.84000,3973.84000,0.04,-4.00,1,-10.00,1.00
269,XAUUSD,sell,low,3976.84000,3977.84000,2025-11-05T23:09:00.000Z,2025-11-05T23:10:00.000Z,3977.84000,3973.84000,0.04,-4.00,1,-10.00,1.00
270,XAUUSD,sell,low,3977.93000,3978.93000,2025-11-05T23:17:00.000Z,2025-11-05T23:30:00.000Z,3978.93000,3974.93000,0.04,-4.00,13,-10.00,1.00
271,XAUUSD,sell,low,3978.19000,3979.19000,2025-11-05T23:27:00.000Z,2025-11-05T23:30:00.000Z,3979.19000,3975.19000,0.04,-4.00,3,-10.00,1.00
272,XAUUSD,sell,low,3978.19000,3979.19000,2025-11-05T23:28:00.000Z,2025-11-05T23:30:00.000Z,3979.19000,3975.19000,0.04,-4.00,2,-10.00,1.00
273,XAUUSD,sell,low,3978.66000,3979.66000,2025-11-05T23:31:00.000Z,2025-11-05T23:32:00.000Z,3979.66000,3975.66000,0.03,-3.00,1,-10.00,1.00
274,XAUUSD,sell,low,3978.66000,3979.66000,2025-11-05T23:32:00.000Z,2025-11-05T23:33:00.000Z,3979.66000,3975.66000,0.03,-3.00,1,-10.00,1.00
275,XAUUSD,sell,low,3978.66000,3979.66000,2025-11-05T23:33:00.000Z,2025-11-05T23:34:00.000Z,3979.66000,3975.66000,0.03,-3.00,1,-10.00,1.00
276,XAUUSD,sell,low,3978.66000,3979.66000,2025-11-05T23:34:00.000Z,2025-11-05T23:35:00.000Z,3979.66000,3975.66000,0.03,-3.00,1,-10.00,1.00
277,XAUUSD,sell,low,3983.66000,3984.66000,2025-11-05T23:35:00.000Z,2025-11-05T23:41:00.000Z,3984.66000,3980.66000,0.02,-2.00,6,-10.00,1.00
278,XAUUSD,sell,low,3983.66000,3984.66000,2025-11-05T23:36:00.000Z,2025-11-05T23:41:00.000Z,3984.66000,3980.66000,0.02,-2.00,5,-10.00,1.00
279,XAUUSD,sell,low,3983.66000,3984.66000,2025-11-05T23:37:00.000Z,2025-11-05T23:41:00.000Z,3984.66000,3980.66000,0.02,-2.00,4,-10.00,1.00
280,XAUUSD,sell,low,3984.19000,3980.06500,2025-11-05T23:42:00.000Z,2025-11-05T23:43:00.000Z,3985.56500,3980.06500,0.02,8.25,1,41.25,3.00
281,XAUUSD,sell,low,3982.31000,3983.65500,2025-11-05T23:43:00.000Z,2025-11-05T23:56:00.000Z,3983.65500,3978.27500,0.02,-2.69,13,-13.45,1.00
282,XAUUSD,sell,low,3982.31000,3983.65500,2025-11-05T23:44:00.000Z,2025-11-05T23:56:00.000Z,3983.65500,3978.27500,0.02,-2.69,12,-13.45,1.00
283,XAUUSD,sell,low,3982.31000,3983.65500,2025-11-05T23:45:00.000Z,2025-11-05T23:56:00.000Z,3983.65500,3978.27500,0.02,-2.69,11,-13.45,1.00
284,XAUUSD,sell,low,3983.20000,3980.20000,2025-11-05T23:57:00.000Z,2025-11-06T00:07:00.000Z,3984.20000,3980.20000,0.02,6.00,10,30.00,3.00
285,XAUUSD,sell,low,3983.47000,3980.47000,2025-11-05T23:58:00.000Z,2025-11-06T00:07:00.000Z,3984.47000,3980.47000,0.02,6.00,9,30.00,3.00
286,XAUUSD,sell,low,3983.47000,3980.47000,2025-11-05T23:59:00.000Z,2025-11-06T00:07:00.000Z,3984.47000,3980.47000,0.02,6.00,8,30.00,3.00
287,XAUUSD,sell,low,3980.81000,3981.81000,2025-11-06T00:08:00.000Z,2025-11-06T00:10:00.000Z,3981.81000,3977.81000,0.03,-3.00,2,-10.00,1.00
288,XAUUSD,sell,low,3980.81000,3981.81000,2025-11-06T00:09:00.000Z,2025-11-06T00:10:00.000Z,3981.81000,3977.81000,0.03,-3.00,1,-10.00,1.00
289,XAUUSD,sell,low,3980.81000,3981.81000,2025-11-06T00:10:00.000Z,2025-11-06T00:11:00.000Z,3981.81000,3977.81000,0.03,-3.00,1,-10.00,1.00
290,XAUUSD,sell,low,3980.81000,3981.81000,2025-11-06T00:11:00.000Z,2025-11-06T00:12:00.000Z,3981.81000,3977.81000,0.03,-3.00,1,-10.00,1.00
291,XAUUSD,sell,low,3980.81000,3981.81000,2025-11-06T00:12:00.000Z,2025-11-06T00:13:00.000Z,3981.81000,3977.81000,0.02,-2.00,1,-10.00,1.00
292,XAUUSD,sell,low,3980.81000,3981.81000,2025-11-06T00:13:00.000Z,2025-11-06T00:14:00.000Z,3981.81000,3977.81000,0.02,-2.00,1,-10.00,1.00
293,XAUUSD,sell,low,3980.81000,3981.81000,2025-11-06T00:14:00.000Z,2025-11-06T00:15:00.000Z,3981.81000,3977.81000,0.02,-2.00,1,-10.00,1.00
294,XAUUSD,sell,low,3980.81000,3981.81000,2025-11-06T00:15:00.000Z,2025-11-06T00:16:00.000Z,3981.81000,3977.81000,0.02,-2.00,1,-10.00,1.00
295,XAUUSD,sell,low,3983.93000,3984.93000,2025-11-06T00:16:00.000Z,2025-11-06T00:23:00.000Z,3984.93000,3980.93000,0.02,-2.00,7,-10.00,1.00
296,XAUUSD,sell,low,3984.14000,3985.14000,2025-11-06T00:17:00.000Z,2025-11-06T00:23:00.000Z,3985.14000,3981.14000,0.02,-2.00,6,-10.00,1.00
297,XAUUSD,sell,low,3984.14000,3985.14000,2025-11-06T00:18:00.000Z,2025-11-06T00:23:00.000Z,3985.14000,3981.14000,0.02,-2.00,5,-10.00,1.00
298,XAUUSD,sell,low,3984.14000,3985.14000,2025-11-06T00:26:00.000Z,2025-11-06T00:27:00.000Z,3985.14000,3981.14000,0.02,-2.00,1,-10.00,1.00
299,XAUUSD,sell,low,3985.40000,3986.40000,2025-11-06T00:27:00.000Z,2025-11-06T00:30:00.000Z,3986.40000,3982.40000,0.02,-2.00,3,-10.00,1.00
300,XAUUSD,sell,low,3985.40000,3986.40000,2025-11-06T00:28:00.000Z,2025-11-06T00:30:00.000Z,3986.40000,3982.40000,0.02,-2.00,2,-10.00,1.00
301,XAUUSD,sell,low,3986.00000,3987.00000,2025-11-06T01:09:00.000Z,2025-11-06T01:28:00.000Z,3987.00000,3983.00000,0.01,-1.00,19,-10.00,1.00
302,XAUUSD,sell,low,3986.00000,3987.00000,2025-11-06T01:11:00.000Z,2025-11-06T01:28:00.000Z,3987.00000,3983.00000,0.01,-1.00,17,-10.00,1.00
303,XAUUSD,sell,low,3986.00000,3987.00000,2025-11-06T01:12:00.000Z,2025-11-06T01:28:00.000Z,3987.00000,3983.00000,0.01,-1.00,16,-10.00,1.00
