ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
152,XAUUSD,buy,low,4078.83000,4076.85500,2025-11-20T10:55:00.000Z,2025-11-20T10:56:00.000Z,4076.85500,4084.75500,10.00,-1975.00,1,-19.75,1.00
153,XAUUSD,buy,low,4078.83000,4076.85500,2025-11-20T10:56:00.000Z,2025-11-20T10:57:00.000Z,4076.85500,4084.75500,10.00,-1975.00,1,-19.75,1.00
154,XAUUSD,buy,low,4077.57000,4075.24000,2025-11-20T11:04:00.000Z,2025-11-20T11:05:00.000Z,4075.24000,4084.56000,10.00,-2330.00,1,-23.30,1.00
155,XAUUSD,buy,low,4077.57000,4075.24000,2025-11-20T11:05:00.000Z,2025-11-20T11:06:00.000Z,4075.24000,4084.56000,10.00,-2330.00,1,-23.30,1.00
156,XAUUSD,buy,low,4072.07000,4079.43500,2025-11-20T11:07:00.000Z,2025-11-20T11:11:00.000Z,4069.61500,4079.43500,10.00,7365.00,4,73.65,3.00
157,XAUUSD,buy,low,4084.65000,4082.82000,2025-11-20T11:31:00.000Z,2025-11-20T11:32:00.000Z,4082.82000,4090.14000,10.00,-1830.00,1,-18.30,1.00
158,XAUUSD,buy,low,4086.30000,4093.63500,2025-11-20T12:00:00.000Z,2025-11-20T12:01:00.000Z,4083.85500,4093.63500,10.00,7335.00,1,73.35,3.00
159,XAUUSD,buy,low,4086.30000,4093.63500,2025-11-20T12:02:00.000Z,2025-11-20T12:03:00.000Z,4083.85500,4093.63500,10.00,7335.00,1,73.35,3.00
160,XAUUSD,buy,low,4086.30000,4083.85500,2025-11-20T12:06:00.000Z,2025-11-20T12:08:00.000Z,4083.85500,4093.63500,10.00,-2445.00,2,-24.45,1.00
161,XAUUSD,buy,low,4086.30000,4083.85500,2025-11-20T12:07:00.000Z,2025-11-20T12:08:00.000Z,4083.85500,4093.63500,10.00,-2445.00,1,-24.45,1.00
162,XAUUSD,buy,low,4086.30000,4093.63500,2025-11-20T12:08:00.000Z,2025-11-20T12:11:00.000Z,4083.85500,4093.63500,10.00,7335.00,3,73.35,3.00
163,XAUUSD,buy,low,4086.30000,4093.63500,2025-11-20T12:09:00.000Z,2025-11-20T12:11:00.000Z,4083.85500,4093.63500,10.00,7335.00,2,73.35,3.00
164,XAUUSD,buy,low,4086.99000,4092.01500,2025-11-20T12:10:00.000Z,2025-11-20T12:11:00.000Z,4085.31500,4092.01500,10.00,5025.00,1,50.25,3.00
165,XAUUSD,buy,low,4086.99000,4092.01500,2025-11-20T12:12:00.000Z,2025-11-20T12:14:00.000Z,4085.31500,4092.01500,10.00,5025.00,2,50.25,3.00
166,XAUUSD,buy,low,4086.99000,4092.01500,2025-11-20T12:13:00.000Z,2025-11-20T12:14:00.000Z,4085.31500,4092.01500,10.00,5025.00,1,50.25,3.00
167,XAUUSD,buy,low,4090.26000,4094.14500,2025-11-20T12:14:00.000Z,2025-11-20T12:15:00.000Z,4088.96500,4094.14500,10.00,3885.00,1,38.85,3.00
168,XAUUSD,buy,low,4067.33000,4066.33000,2025-11-20T15:20:00.000Z,2025-11-20T15:21:00.000Z,4066.33000,4070.33000,10.00,-1000.00,1,-10.00,1.00
169,XAUUSD,buy,low,4067.33000,4066.33000,2025-11-20T15:21:00.000Z,2025-11-20T15:22:00.000Z,4066.33000,4070.33000,10.00,-1000.00,1,-10.00,1.00
170,XAUUSD,buy,low,4067.33000,4066.33000,2025-11-20T15:23:00.000Z,2025-11-20T15:24:00.000Z,4066.33000,4070.33000,10.00,-1000.00,1,-10.00,1.00
171,XAUUSD,buy,low,4067.33000,4066.33000,2025-11-20T15:29:00.000Z,2025-11-20T15:30:00.000Z,4066.33000,4070.33000,10.00,-1000.00,1,-10.00,1.00
172,XAUUSD,buy,low,4066.95000,4065.72500,2025-11-20T22:15:00.000Z,2025-11-20T22:16:00.000Z,4065.72500,4070.62500,10.00,-1225.00,1,-12.25,1.00
173,XAUUSD,buy,low,4066.78000,4069.78000,2025-11-20T22:52:00.000Z,2025-11-20T22:53:00.000Z,4065.78000,4069.78000,10.00,3000.00,1,30.00,3.00
174,XAUUSD,buy,low,4066.78000,4069.78000,2025-11-20T22:53:00.000Z,2025-11-20T22:54:00.000Z,4065.78000,4069.78000,10.00,3000.00,1,30.00,3.00
175,XAUUSD,buy,low,4066.78000,4069.78000,2025-11-20T22:56:00.000Z,2025-11-20T22:57:00.000Z,4065.78000,4069.78000,10.00,3000.00,1,30.00,3.00
176,XAUUSD,buy,low,4066.78000,4069.78000,2025-11-20T22:57:00.000Z,2025-11-20T22:58:00.000Z,4065.78000,4069.78000,10.00,3000.00,1,30.00,3.00
177,XAUUSD,buy,low,4066.78000,4069.78000,2025-11-20T22:58:00.000Z,2025-11-20T22:59:00.000Z,4065.78000,4069.78000,10.00,3000.00,1,30.00,3.00
178,XAUUSD,buy,low,4066.78000,4069.78000,2025-11-20T22:59:00.000Z,2025-11-20T23:00:00.000Z,4065.78000,4069.78000,10.00,3000.00,1,30.00,3.00
179,XAUUSD,buy,low,4066.78000,4069.78000,2025-11-20T23:00:00.000Z,2025-11-20T23:01:00.000Z,4065.78000,4069.78000,10.00,3000.00,1,30.00,3.00
181,XAUUSD,buy,low,4071.79000,4070.79000,2025-11-20T23:05:00.000Z,2025-11-20T23:06:00.000Z,4070.79000,4074.79000,10.00,-1000.00,1,-10.00,1.00
180,XAUUSD,buy,low,4070.61000,4073.97000,2025-11-20T23:01:00.000Z,2025-11-20T23:08:00.000Z,4069.49000,4073.97000,10.00,3360.00,7,33.60,3.00
182,XAUUSD,buy,low,4071.79000,4070.79000,2025-11-20T23:09:00.000Z,2025-11-20T23:10:00.000Z,4070.79000,4074.79000,10.00,-1000.00,1,-10.00,1.00
183,XAUUSD,buy,low,4071.79000,4070.79000,2025-11-20T23:17:00.000Z,2025-11-20T23:18:00.000Z,4070.79000,4074.79000,10.00,-1000.00,1,-10.00,1.00
184,XAUUSD,buy,low,4071.79000,4070.79000,2025-11-20T23:18:00.000Z,2025-11-20T23:19:00.000Z,4070.79000,4074.79000,10.00,-1000.00,1,-10.00,1.00
185,XAUUSD,buy,low,4071.79000,4070.79000,2025-11-20T23:21:00.000Z,2025-11-20T23:22:00.000Z,4070.79000,4074.79000,10.00,-1000.00,1,-10.00,1.00
186,XAUUSD,buy,low,4069.64000,4072.64000,2025-11-20T23:22:00.000Z,2025-11-20T23:26:00.000Z,4068.64000,4072.64000,10.00,3000.00,4,30.00,3.00
187,XAUUSD,buy,low,4069.64000,4072.64000,2025-11-20T23:23:00.000Z,2025-11-20T23:26:00.000Z,4068.64000,4072.64000,10.00,3000.00,3,30.00,3.00
188,XAUUSD,buy,low,4069.64000,4072.64000,2025-11-20T23:24:00.000Z,2025-11-20T23:26:00.000Z,4068.64000,4072.64000,10.00,3000.00,2,30.00,3.00
189,XAUUSD,buy,low,4072.11000,4071.11000,2025-11-20T23:45:00.000Z,2025-11-20T23:46:00.000Z,4071.11000,4075.11000,10.00,-1000.00,1,-10.00,1.00
190,XAUUSD,buy,low,4072.11000,4071.11000,2025-11-20T23:53:00.000Z,2025-11-20T23:54:00.000Z,4071.11000,4075.11000,10.00,-1000.00,1,-10.00,1.00
191,XAUUSD,buy,low,4072.11000,4071.11000,2025-11-20T23:55:00.000Z,2025-11-20T23:56:00.000Z,4071.11000,4075.11000,10.00,-1000.00,1,-10.00,1.00
192,XAUUSD,buy,low,4072.11000,4071.11000,2025-11-20T23:56:00.000Z,2025-11-20T23:57:00.000Z,4071.11000,4075.11000,10.00,-1000.00,1,-10.00,1.00
193,XAUUSD,buy,low,4072.11000,4071.11000,2025-11-20T23:57:00.000Z,2025-11-20T23:58:00.000Z,4071.11000,4075.11000,10.00,-1000.00,1,-10.00,1.00
194,XAUUSD,buy,low,4072.11000,4071.11000,2025-11-20T23:58:00.000Z,2025-11-20T23:59:00.000Z,4071.11000,4075.11000,10.00,-1000.00,1,-10.00,1.00
195,XAUUSD,buy,low,4072.11000,4071.11000,2025-11-20T23:59:00.000Z,2025-11-21T00:00:00.000Z,4071.11000,4075.11000,10.00,-1000.00,1,-10.00,1.00
196,XAUUSD,buy,low,4072.11000,4071.11000,2025-11-21T00:01:00.000Z,2025-11-21T00:02:00.000Z,4071.11000,4075.11000,10.00,-1000.00,1,-10.00,1.00
197,XAUUSD,buy,low,4072.11000,4071.11000,2025-11-21T00:02:00.000Z,2025-11-21T00:03:00.000Z,4071.11000,4075.11000,10.00,-1000.00,1,-10.00,1.00
198,XAUUSD,buy,low,4072.11000,4071.11000,2025-11-21T00:13:00.000Z,2025-11-21T00:14:00.000Z,4071.11000,4075.11000,10.00,-1000.00,1,-10.00,1.00
199,XAUUSD,buy,low,4072.11000,4071.11000,2025-11-21T00:14:00.000Z,2025-11-21T00:15:00.000Z,4071.11000,4075.11000,10.00,-1000.00,1,-10.00,1.00
200,XAUUSD,buy,low,4055.23000,4053.94500,2025-11-21T00:15:00.000Z,2025-11-21T00:16:00.000Z,4053.94500,4059.08500,10.00,-1285.00,1,-12.85,1.00
201,XAUUSD,sell,low,4050.68000,4051.68000,2025-11-21T00:35:00.000Z,2025-11-21T00:36:00.000Z,4051.68000,4047.68000,10.00,-1000.00,1,-10.00,1.00
202,XAUUSD,sell,low,4050.68000,4051.68000,2025-11-21T00:36:00.000Z,2025-11-21T00:37:00.000Z,4051.68000,4047.68000,10.00,-1000.00,1,-10.00,1.00
203,XAUUSD,sell,low,4053.58000,4054.58000,2025-11-21T00:37:00.000Z,2025-11-21T00:40:00.000Z,4054.58000,4050.58000,10.00,-1000.00,3,-10.00,1.00
204,XAUUSD,sell,low,4053.58000,4054.58000,2025-11-21T00:38:00.000Z,2025-11-21T00:40:00.000Z,4054.58000,4050.58000,10.00,-1000.00,2,-10.00,1.00
205,XAUUSD,sell,low,4053.58000,4054.58000,2025-11-21T00:39:00.000Z,2025-11-21T00:40:00.000Z,4054.58000,4050.58000,10.00,-1000.00,1,-10.00,1.00
206,XAUUSD,buy,low,4052.64000,4056.66000,2025-11-21T00:41:00.000Z,2025-11-21T00:42:00.000Z,4051.30000,4056.66000,10.00,4020.00,1,40.20,3.00
207,XAUUSD,buy,low,4052.64000,4056.66000,2025-11-21T00:42:00.000Z,2025-11-21T00:43:00.000Z,4051.30000,4056.66000,10.00,4020.00,1,40.20,3.00
208,XAUUSD,buy,low,4055.88000,4054.88000,2025-11-21T00:43:00.000Z,2025-11-21T00:44:00.000Z,4054.88000,4058.88000,10.00,-1000.00,1,-10.00,1.00
209,XAUUSD,sell,low,4057.11000,4052.44500,2025-11-21T00:44:00.000Z,2025-11-21T00:45:00.000Z,4058.66500,4052.44500,10.00,4665.00,1,46.65,3.00
210,XAUUSD,sell,low,4054.78000,4056.23500,2025-11-21T00:45:00.000Z,2025-11-21T00:47:00.000Z,4056.23500,4050.41500,10.00,-1455.00,2,-14.55,1.00
211,XAUUSD,sell,low,4054.78000,4056.23500,2025-11-21T00:46:00.000Z,2025-11-21T00:47:00.000Z,4056.23500,4050.41500,10.00,-1455.00,1,-14.55,1.00
212,XAUUSD,buy,low,4055.88000,4058.88000,2025-11-21T00:47:00.000Z,2025-11-21T00:52:00.000Z,4054.88000,4058.88000,10.00,3000.00,5,30.00,3.00
213,XAUUSD,buy,low,4055.88000,4058.88000,2025-11-21T00:48:00.000Z,2025-11-21T00:52:00.000Z,4054.88000,4058.88000,10.00,3000.00,4,30.00,3.00
214,XAUUSD,buy,low,4055.88000,4058.88000,2025-11-21T00:49:00.000Z,2025-11-21T00:52:00.000Z,4054.88000,4058.88000,10.00,3000.00,3,30.00,3.00
215,XAUUSD,buy,low,4055.88000,4054.88000,2025-11-21T00:53:00.000Z,2025-11-21T00:56:00.000Z,4054.88000,4058.88000,10.00,-1000.00,3,-10.00,1.00
216,XAUUSD,buy,low,4055.88000,4054.88000,2025-11-21T00:54:00.000Z,2025-11-21T00:56:00.000Z,4054.88000,4058.88000,10.00,-1000.00,2,-10.00,1.00
217,XAUUSD,buy,low,4055.88000,4054.88000,2025-11-21T00:55:00.000Z,2025-11-21T00:56:00.000Z,4054.88000,4058.88000,10.00,-1000.00,1,-10.00,1.00
218,XAUUSD,buy,low,4055.88000,4054.88000,2025-11-21T00:57:00.000Z,2025-11-21T01:01:00.000Z,4054.88000,4058.88000,10.00,-1000.00,4,-10.00,1.00
219,XAUUSD,buy,low,4055.88000,4054.88000,2025-11-21T00:58:00.000Z,2025-11-21T01:01:00.000Z,4054.88000,4058.88000,10.00,-1000.00,3,-10.00,1.00
220,XAUUSD,buy,low,4055.88000,4054.88000,2025-11-21T00:59:00.000Z,2025-11-21T01:01:00.000Z,4054.88000,4058.88000,10.00,-1000.00,2,-10.00,1.00
221,XAUUSD,sell,low,4055.90000,4052.90000,2025-11-21T01:01:00.000Z,2025-11-21T01:02:00.000Z,4056.90000,4052.90000,10.00,3000.00,1,30.00,3.00
222,XAUUSD,sell,low,4054.41000,4055.41000,2025-11-21T01:02:00.000Z,2025-11-21T01:03:00.000Z,4055.41000,4051.41000,10.00,-1000.00,1,-10.00,1.00
223,XAUUSD,sell,low,4054.41000,4055.41000,2025-11-21T01:03:00.000Z,2025-11-21T01:05:00.000Z,4055.41000,4051.41000,10.00,-1000.00,2,-10.00,1.00
224,XAUUSD,sell,low,4054.41000,4055.41000,2025-11-21T01:04:00.000Z,2025-11-21T01:05:00.000Z,4055.41000,4051.41000,10.00,-1000.00,1,-10.00,1.00
225,XAUUSD,buy,low,4055.88000,4058.88000,2025-11-21T01:05:00.000Z,2025-11-21T01:06:00.000Z,4054.88000,4058.88000,10.00,3000.00,1,30.00,3.00
226,XAUUSD,buy,low,4055.88000,4058.88000,2025-11-21T01:06:00.000Z,2025-11-21T01:07:00.000Z,4054.88000,4058.88000,10.00,3000.00,1,30.00,3.00
227,XAUUSD,buy,low,4055.88000,4058.88000,2025-11-21T01:07:00.000Z,2025-11-21T01:08:00.000Z,4054.88000,4058.88000,10.00,3000.00,1,30.00,3.00
228,XAUUSD,buy,low,4055.88000,4058.88000,2025-11-21T01:08:00.000Z,2025-11-21T01:09:00.000Z,4054.88000,4058.88000,10.00,3000.00,1,30.00,3.00
229,XAUUSD,buy,low,4055.88000,4058.88000,2025-11-21T01:09:00.000Z,2025-11-21T01:10:00.000Z,4054.88000,4058.88000,10.00,3000.00,1,30.00,3.00
230,XAUUSD,buy,low,4055.88000,4058.88000,2025-11-21T01:10:00.000Z,2025-11-21T01:11:00.000Z,4054.88000,4058.88000,10.00,3000.00,1,30.00,3.00
231,XAUUSD,buy,low,4055.88000,4058.88000,2025-11-21T01:11:00.000Z,2025-11-21T01:12:00.000Z,4054.88000,4058.88000,10.00,3000.00,1,30.00,3.00
232,XAUUSD,buy,low,4055.88000,4058.88000,2025-11-21T01:12:00.000Z,2025-11-21T01:13:00.000Z,4054.88000,4058.88000,10.00,3000.00,1,30.00,3.00
233,XAUUSD,buy,low,4055.88000,4054.88000,2025-11-21T01:13:00.000Z,2025-11-21T01:15:00.000Z,4054.88000,4058.88000,10.00,-1000.00,2,-10.00,1.00
235,XAUUSD,buy,low,4054.89000,4058.05500,2025-11-21T01:30:00.000Z,2025-11-21T01:31:00.000Z,4053.83500,4058.05500,10.00,3165.00,1,31.65,3.00
234,XAUUSD,sell,low,4058.85000,4053.28500,2025-11-21T01:14:00.000Z,2025-11-21T01:32:00.000Z,4060.70500,4053.28500,10.00,5565.00,18,55.65,3.00
236,XAUUSD,buy,low,4054.89000,4053.83500,2025-11-21T01:31:00.000Z,2025-11-21T01:32:00.000Z,4053.83500,4058.05500,10.00,-1055.00,1,-10.55,1.00
237,XAUUSD,sell,low,4055.75000,4051.65500,2025-11-21T01:32:00.000Z,2025-11-21T01:33:00.000Z,4057.11500,4051.65500,10.00,4095.00,1,40.95,3.00
238,XAUUSD,sell,low,4054.63000,4049.99500,2025-11-21T01:33:00.000Z,2025-11-21T01:40:00.000Z,4056.17500,4049.99500,10.00,4635.00,7,46.35,3.00
239,XAUUSD,sell,low,4054.63000,4049.99500,2025-11-21T01:34:00.000Z,2025-11-21T01:40:00.000Z,4056.17500,4049.99500,10.00,4635.00,6,46.35,3.00
240,XAUUSD,sell,low,4054.63000,4049.99500,2025-11-21T01:35:00.000Z,2025-11-21T01:40:00.000Z,4056.17500,4049.99500,10.00,4635.00,5,46.35,3.00
241,XAUUSD,sell,low,4049.59000,4050.59000,2025-11-21T01:56:00.000Z,2025-11-21T01:57:00.000Z,4050.59000,4046.59000,10.00,-1000.00,1,-10.00,1.00
242,XAUUSD,sell,low,4049.59000,4050.59000,2025-11-21T01:57:00.000Z,2025-11-21T01:58:00.000Z,4050.59000,4046.59000,10.00,-1000.00,1,-10.00,1.00
243,XAUUSD,sell,low,4049.59000,4050.59000,2025-11-21T01:58:00.000Z,2025-11-21T01:59:00.000Z,4050.59000,4046.59000,10.00,-1000.00,1,-10.00,1.00
244,XAUUSD,sell,low,4049.59000,4050.59000,2025-11-21T01:59:00.000Z,2025-11-21T02:00:00.000Z,4050.59000,4046.59000,10.00,-1000.00,1,-10.00,1.00
245,XAUUSD,buy,low,4054.89000,4053.83500,2025-11-21T02:00:00.000Z,2025-11-21T02:01:00.000Z,4053.83500,4058.05500,10.00,-1055.00,1,-10.55,1.00
246,XAUUSD,sell,low,4049.59000,4050.59000,2025-11-21T02:01:00.000Z,2025-11-21T02:02:00.000Z,4050.59000,4046.59000,10.00,-1000.00,1,-10.00,1.00
247,XAUUSD,sell,low,4049.59000,4050.59000,2025-11-21T02:02:00.000Z,2025-11-21T02:03:00.000Z,4050.59000,4046.59000,10.00,-1000.00,1,-10.00,1.00
248,XAUUSD,sell,low,4049.59000,4050.59000,2025-11-21T02:03:00.000Z,2025-11-21T02:04:00.000Z,4050.59000,4046.59000,10.00,-1000.00,1,-10.00,1.00
249,XAUUSD,sell,low,4049.59000,4050.59000,2025-11-21T02:04:00.000Z,2025-11-21T02:05:00.000Z,4050.59000,4046.59000,10.00,-1000.00,1,-10.00,1.00
250,XAUUSD,sell,low,4049.59000,4050.59000,2025-11-21T02:05:00.000Z,2025-11-21T02:06:00.000Z,4050.59000,4046.59000,10.00,-1000.00,1,-10.00,1.00
251,XAUUSD,buy,low,4053.35000,4056.45500,2025-11-21T02:06:00.000Z,2025-11-21T02:07:00.000Z,4052.31500,4056.45500,10.00,3105.00,1,31.05,3.00
252,XAUUSD,buy,low,4055.86000,4054.86000,2025-11-21T02:07:00.000Z,2025-11-21T02:08:00.000Z,4054.86000,4058.86000,10.00,-1000.00,1,-10.00,1.00
253,XAUUSD,sell,low,4056.93000,4053.49500,2025-11-21T02:08:00.000Z,2025-11-21T02:09:00.000Z,4058.07500,4053.49500,10.00,3435.00,1,34.35,3.00
254,XAUUSD,sell,low,4054.84000,4055.84000,2025-11-21T02:09:00.000Z,2025-11-21T02:12:00.000Z,4055.84000,4051.84000,10.00,-1000.00,3,-10.00,1.00
255,XAUUSD,sell,low,4054.80000,4055.98000,2025-11-21T02:10:00.000Z,2025-11-21T02:12:00.000Z,4055.98000,4051.26000,10.00,-1180.00,2,-11.80,1.00
256,XAUUSD,sell,low,4054.80000,4055.98000,2025-11-21T02:11:00.000Z,2025-11-21T02:12:00.000Z,4055.98000,4051.26000,10.00,-1180.00,1,-11.80,1.00
257,XAUUSD,buy,low,4055.86000,4054.86000,2025-11-21T02:13:00.000Z,2025-11-21T02:15:00.000Z,4054.86000,4058.86000,10.00,-1000.00,2,-10.00,1.00
258,XAUUSD,buy,low,4055.86000,4054.86000,2025-11-21T02:14:00.000Z,2025-11-21T02:15:00.000Z,4054.86000,4058.86000,10.00,-1000.00,1,-10.00,1.00
261,XAUUSD,buy,low,4055.86000,4054.86000,2025-11-21T02:17:00.000Z,2025-11-21T02:20:00.000Z,4054.86000,4058.86000,10.00,-1000.00,3,-10.00,1.00
262,XAUUSD,buy,low,4055.86000,4054.86000,2025-11-21T02:18:00.000Z,2025-11-21T02:20:00.000Z,4054.86000,4058.86000,10.00,-1000.00,2,-10.00,1.00
263,XAUUSD,buy,low,4055.86000,4054.86000,2025-11-21T02:19:00.000Z,2025-11-21T02:20:00.000Z,4054.86000,4058.86000,10.00,-1000.00,1,-10.00,1.00
265,XAUUSD,buy,low,4055.86000,4054.86000,2025-11-21T02:23:00.000Z,2025-11-21T02:26:00.000Z,4054.86000,4058.86000,10.00,-1000.00,3,-10.00,1.00
266,XAUUSD,buy,low,4055.78000,4054.78000,2025-11-21T02:24:00.000Z,2025-11-21T02:26:00.000Z,4054.78000,4058.78000,10.00,-1000.00,2,-10.00,1.00
264,XAUUSD,sell,low,4056.12000,4053.12000,2025-11-21T02:21:00.000Z,2025-11-21T02:28:00.000Z,4057.12000,4053.12000,10.00,3000.00,7,30.00,3.00
267,XAUUSD,sell,low,4053.66000,4054.66000,2025-11-21T02:29:00.000Z,2025-11-21T02:30:00.000Z,4054.66000,4050.66000,10.00,-1000.00,1,-10.00,1.00
259,XAUUSD,sell,low,4056.19000,4052.41000,2025-11-21T02:15:00.000Z,2025-11-21T02:37:00.000Z,4057.45000,4052.41000,10.00,3780.00,22,37.80,3.00
260,XAUUSD,sell,low,4056.19000,4052.41000,2025-11-21T02:16:00.000Z,2025-11-21T02:37:00.000Z,4057.45000,4052.41000,10.00,3780.00,21,37.80,3.00
268,XAUUSD,sell,low,4049.63000,4046.63000,2025-11-21T02:45:00.000Z,2025-11-21T02:48:00.000Z,4050.63000,4046.63000,10.00,3000.00,3,30.00,3.00
269,XAUUSD,sell,low,4048.77000,4045.77000,2025-11-21T02:46:00.000Z,2025-11-21T02:48:00.000Z,4049.77000,4045.77000,10.00,3000.00,2,30.00,3.00
270,XAUUSD,sell,low,4048.77000,4045.77000,2025-11-21T02:47:00.000Z,2025-11-21T02:48:00.000Z,4049.77000,4045.77000,10.00,3000.00,1,30.00,3.00
271,XAUUSD,sell,low,4048.37000,4044.08000,2025-11-21T02:49:00.000Z,2025-11-21T02:51:00.000Z,4049.80000,4044.08000,10.00,4290.00,2,42.90,3.00
272,XAUUSD,buy,low,4054.94000,4053.82000,2025-11-21T02:56:00.000Z,2025-11-21T02:57:00.000Z,4053.82000,4058.30000,10.00,-1120.00,1,-11.20,1.00
273,XAUUSD,sell,low,4044.34000,4046.23500,2025-11-21T02:57:00.000Z,2025-11-21T02:58:00.000Z,4046.23500,4038.65500,10.00,-1895.00,1,-18.95,1.00
274,XAUUSD,buy,low,4054.94000,4058.30000,2025-11-21T02:58:00.000Z,2025-11-21T02:59:00.000Z,4053.82000,4058.30000,10.00,3360.00,1,33.60,3.00
275,XAUUSD,buy,low,4054.94000,4058.30000,2025-11-21T02:59:00.000Z,2025-11-21T03:00:00.000Z,4053.82000,4058.30000,10.00,3360.00,1,33.60,3.00
276,XAUUSD,buy,low,4054.94000,4058.30000,2025-11-21T03:00:00.000Z,2025-11-21T03:01:00.000Z,4053.82000,4058.30000,10.00,3360.00,1,33.60,3.00
277,XAUUSD,buy,low,4054.94000,4058.30000,2025-11-21T03:01:00.000Z,2025-11-21T03:02:00.000Z,4053.82000,4058.30000,10.00,3360.00,1,33.60,3.00
278,XAUUSD,buy,low,4054.94000,4058.30000,2025-11-21T03:02:00.000Z,2025-11-21T03:03:00.000Z,4053.82000,4058.30000,10.00,3360.00,1,33.60,3.00
279,XAUUSD,buy,low,4054.94000,4058.30000,2025-11-21T03:03:00.000Z,2025-11-21T03:04:00.000Z,4053.82000,4058.30000,10.00,3360.00,1,33.60,3.00
280,XAUUSD,buy,low,4054.94000,4058.30000,2025-11-21T03:04:00.000Z,2025-11-21T03:05:00.000Z,4053.82000,4058.30000,10.00,3360.00,1,33.60,3.00
281,XAUUSD,buy,low,4054.94000,4058.30000,2025-11-21T03:05:00.000Z,2025-11-21T03:06:00.000Z,4053.82000,4058.30000,10.00,3360.00,1,33.60,3.00
282,XAUUSD,buy,low,4054.94000,4058.30000,2025-11-21T03:06:00.000Z,2025-11-21T03:07:00.000Z,4053.82000,4058.30000,10.00,3360.00,1,33.60,3.00
283,XAUUSD,buy,low,4054.94000,4058.30000,2025-11-21T03:07:00.000Z,2025-11-21T03:08:00.000Z,4053.82000,4058.30000,10.00,3360.00,1,33.60,3.00
284,XAUUSD,buy,low,4054.94000,4058.30000,2025-11-21T03:08:00.000Z,2025-11-21T03:09:00.000Z,4053.82000,4058.30000,10.00,3360.00,1,33.60,3.00
285,XAUUSD,buy,low,4054.94000,4053.82000,2025-11-21T03:09:00.000Z,2025-11-21T03:13:00.000Z,4053.82000,4058.30000,10.00,-1120.00,4,-11.20,1.00
286,XAUUSD,sell,low,4057.80000,4052.83500,2025-11-21T03:10:00.000Z,2025-11-21T03:13:00.000Z,4059.45500,4052.83500,10.00,4965.00,3,49.65,3.00
287,XAUUSD,buy,low,4054.94000,4053.82000,2025-11-21T03:11:00.000Z,2025-11-21T03:13:00.000Z,4053.82000,4058.30000,10.00,-1120.00,2,-11.20,1.00
288,XAUUSD,buy,low,4054.94000,4053.82000,2025-11-21T03:12:00.000Z,2025-11-21T03:13:00.000Z,4053.82000,4058.30000,10.00,-1120.00,1,-11.20,1.00
289,XAUUSD,sell,low,4055.96000,4050.81500,2025-11-21T03:13:00.000Z,2025-11-21T03:15:00.000Z,4057.67500,4050.81500,10.00,5145.00,2,51.45,3.00
290,XAUUSD,sell,low,4053.43000,4050.40000,2025-11-21T03:14:00.000Z,2025-11-21T03:15:00.000Z,4054.44000,4050.40000,10.00,3030.00,1,30.30,3.00
291,XAUUSD,sell,low,4052.26000,4044.83500,2025-11-21T03:15:00.000Z,2025-11-21T03:18:00.000Z,4054.73500,4044.83500,10.00,7425.00,3,74.25,3.00
292,XAUUSD,sell,low,4052.26000,4044.83500,2025-11-21T03:16:00.000Z,2025-11-21T03:18:00.000Z,4054.73500,4044.83500,10.00,7425.00,2,74.25,3.00
293,XAUUSD,sell,low,4049.76000,4044.90000,2025-11-21T03:17:00.000Z,2025-11-21T03:18:00.000Z,4051.38000,4044.90000,10.00,4860.00,1,48.60,3.00
294,XAUUSD,sell,low,4041.79000,4025.03500,2025-11-21T03:30:00.000Z,2025-11-21T04:03:00.000Z,4047.37500,4025.03500,10.00,16755.00,33,167.55,3.00
295,XAUUSD,sell,low,4041.79000,4025.03500,2025-11-21T03:31:00.000Z,2025-11-21T04:03:00.000Z,4047.37500,4025.03500,10.00,16755.00,32,167.55,3.00
296,XAUUSD,sell,low,4041.79000,4025.03500,2025-11-21T03:32:00.000Z,2025-11-21T04:03:00.000Z,4047.37500,4025.03500,10.00,16755.00,31,167.55,3.00
297,XAUUSD,sell,low,4068.87000,4065.09000,2025-11-21T11:34:00.000Z,2025-11-21T11:35:00.000Z,4070.13000,4065.09000,10.00,3780.00,1,37.80,3.00
298,XAUUSD,sell,low,4068.87000,4070.13000,2025-11-21T11:37:00.000Z,2025-11-21T11:38:00.000Z,4070.13000,4065.09000,10.00,-1260.00,1,-12.60,1.00
299,XAUUSD,sell,low,4068.87000,4065.09000,2025-11-21T11:38:00.000Z,2025-11-21T11:39:00.000Z,4070.13000,4065.09000,10.00,3780.00,1,37.80,3.00
300,XAUUSD,sell,low,4067.86000,4069.79000,2025-11-21T11:40:00.000Z,2025-11-21T11:41:00.000Z,4069.79000,4062.07000,10.00,-1930.00,1,-19.30,1.00
301,XAUUSD,sell,low,4067.86000,4069.79000,2025-11-21T11:41:00.000Z,2025-11-21T11:42:00.000Z,4069.79000,4062.07000,10.00,-1930.00,1,-19.30,1.00
302,XAUUSD,sell,low,4067.86000,4069.79000,2025-11-21T11:42:00.000Z,2025-11-21T11:43:00.000Z,4069.79000,4062.07000,10.00,-1930.00,1,-19.30,1.00
