ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
1137,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T04:53:00.000Z,2025-11-10T05:00:00.000Z,4072.91000,4076.91000,10.00,3000.00,7,30.00,3.00
1138,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:01:00.000Z,2025-11-10T05:02:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1139,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:02:00.000Z,2025-11-10T05:03:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1140,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:03:00.000Z,2025-11-10T05:05:00.000Z,4072.91000,4076.91000,10.00,3000.00,2,30.00,3.00
1141,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:04:00.000Z,2025-11-10T05:05:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1142,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:05:00.000Z,2025-11-10T05:06:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1143,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:12:00.000Z,2025-11-10T05:13:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1144,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:14:00.000Z,2025-11-10T05:15:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1145,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:15:00.000Z,2025-11-10T05:16:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1146,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:16:00.000Z,2025-11-10T05:17:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1147,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:17:00.000Z,2025-11-10T05:18:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1148,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:18:00.000Z,2025-11-10T05:19:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1149,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:19:00.000Z,2025-11-10T05:20:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1150,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:20:00.000Z,2025-11-10T05:21:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1151,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:21:00.000Z,2025-11-10T05:22:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1152,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:22:00.000Z,2025-11-10T05:23:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1153,XAUUSD,buy,low,4073.91000,4076.91000,2025-11-10T05:23:00.000Z,2025-11-10T05:24:00.000Z,4072.91000,4076.91000,10.00,3000.00,1,30.00,3.00
1154,XAUUSD,buy,low,4077.76000,4080.76000,2025-11-10T05:24:00.000Z,2025-11-10T05:29:00.000Z,4076.76000,4080.76000,10.00,3000.00,5,30.00,3.00
1155,XAUUSD,buy,low,4078.05000,4081.05000,2025-11-10T05:25:00.000Z,2025-11-10T05:33:00.000Z,4077.05000,4081.05000,10.00,3000.00,8,30.00,3.00
1156,XAUUSD,buy,low,4078.05000,4081.05000,2025-11-10T05:26:00.000Z,2025-11-10T05:33:00.000Z,4077.05000,4081.05000,10.00,3000.00,7,30.00,3.00
1157,XAUUSD,buy,low,4080.97000,4079.97000,2025-11-10T05:44:00.000Z,2025-11-10T05:45:00.000Z,4079.97000,4083.97000,10.00,-1000.00,1,-10.00,1.00
1158,XAUUSD,buy,low,4079.25000,4078.25000,2025-11-10T06:03:00.000Z,2025-11-10T06:04:00.000Z,4078.25000,4082.25000,10.00,-1000.00,1,-10.00,1.00
1159,XAUUSD,buy,low,4079.25000,4078.25000,2025-11-10T06:04:00.000Z,2025-11-10T06:05:00.000Z,4078.25000,4082.25000,10.00,-1000.00,1,-10.00,1.00
1160,XAUUSD,buy,low,4075.95000,4074.07500,2025-11-10T06:10:00.000Z,2025-11-10T06:15:00.000Z,4074.07500,4081.57500,10.00,-1875.00,5,-18.75,1.00
1161,XAUUSD,buy,low,4075.95000,4074.07500,2025-11-10T06:11:00.000Z,2025-11-10T06:15:00.000Z,4074.07500,4081.57500,10.00,-1875.00,4,-18.75,1.00
1162,XAUUSD,buy,low,4075.95000,4074.07500,2025-11-10T06:12:00.000Z,2025-11-10T06:15:00.000Z,4074.07500,4081.57500,10.00,-1875.00,3,-18.75,1.00
1163,XAUUSD,buy,low,4078.79000,4081.85000,2025-11-10T06:48:00.000Z,2025-11-10T06:50:00.000Z,4077.77000,4081.85000,10.00,3060.00,2,30.60,3.00
1164,XAUUSD,buy,low,4078.79000,4081.85000,2025-11-10T06:49:00.000Z,2025-11-10T06:50:00.000Z,4077.77000,4081.85000,10.00,3060.00,1,30.60,3.00
1165,XAUUSD,buy,low,4078.79000,4077.77000,2025-11-10T06:50:00.000Z,2025-11-10T06:58:00.000Z,4077.77000,4081.85000,10.00,-1020.00,8,-10.20,1.00
1166,XAUUSD,buy,low,4078.79000,4077.77000,2025-11-10T06:51:00.000Z,2025-11-10T06:58:00.000Z,4077.77000,4081.85000,10.00,-1020.00,7,-10.20,1.00
1167,XAUUSD,buy,low,4078.79000,4077.77000,2025-11-10T06:52:00.000Z,2025-11-10T06:58:00.000Z,4077.77000,4081.85000,10.00,-1020.00,6,-10.20,1.00
1168,XAUUSD,buy,low,4078.79000,4081.85000,2025-11-10T07:00:00.000Z,2025-11-10T07:15:00.000Z,4077.77000,4081.85000,10.00,3060.00,15,30.60,3.00
1169,XAUUSD,buy,low,4078.79000,4081.85000,2025-11-10T07:01:00.000Z,2025-11-10T07:15:00.000Z,4077.77000,4081.85000,10.00,3060.00,14,30.60,3.00
1170,XAUUSD,buy,low,4078.79000,4081.85000,2025-11-10T07:02:00.000Z,2025-11-10T07:15:00.000Z,4077.77000,4081.85000,10.00,3060.00,13,30.60,3.00
1171,XAUUSD,buy,low,4079.26000,4078.26000,2025-11-10T07:30:00.000Z,2025-11-10T07:31:00.000Z,4078.26000,4082.26000,10.00,-1000.00,1,-10.00,1.00
1172,XAUUSD,buy,low,4079.26000,4082.26000,2025-11-10T07:31:00.000Z,2025-11-10T07:39:00.000Z,4078.26000,4082.26000,10.00,3000.00,8,30.00,3.00
1173,XAUUSD,buy,low,4078.60000,4081.60000,2025-11-10T07:32:00.000Z,2025-11-10T07:39:00.000Z,4077.60000,4081.60000,10.00,3000.00,7,30.00,3.00
1174,XAUUSD,buy,low,4078.60000,4081.60000,2025-11-10T07:33:00.000Z,2025-11-10T07:39:00.000Z,4077.60000,4081.60000,10.00,3000.00,6,30.00,3.00
1175,XAUUSD,buy,low,4079.79000,4082.79000,2025-11-10T07:40:00.000Z,2025-11-10T07:41:00.000Z,4078.79000,4082.79000,10.00,3000.00,1,30.00,3.00
1176,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:41:00.000Z,2025-11-10T07:43:00.000Z,4078.79000,4082.79000,10.00,-1000.00,2,-10.00,1.00
1177,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:42:00.000Z,2025-11-10T07:43:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1178,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:43:00.000Z,2025-11-10T07:44:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1179,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:44:00.000Z,2025-11-10T07:45:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1180,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:45:00.000Z,2025-11-10T07:46:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1181,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:47:00.000Z,2025-11-10T07:48:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1182,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:48:00.000Z,2025-11-10T07:49:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1183,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:52:00.000Z,2025-11-10T07:53:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1184,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:53:00.000Z,2025-11-10T07:54:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1185,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:54:00.000Z,2025-11-10T07:55:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1186,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:55:00.000Z,2025-11-10T07:56:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1187,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:56:00.000Z,2025-11-10T08:07:00.000Z,4078.79000,4082.79000,10.00,-1000.00,11,-10.00,1.00
1188,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:57:00.000Z,2025-11-10T08:07:00.000Z,4078.79000,4082.79000,10.00,-1000.00,10,-10.00,1.00
1189,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T07:58:00.000Z,2025-11-10T08:07:00.000Z,4078.79000,4082.79000,10.00,-1000.00,9,-10.00,1.00
1190,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T08:08:00.000Z,2025-11-10T08:09:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1191,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T08:09:00.000Z,2025-11-10T08:10:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1192,XAUUSD,buy,low,4079.79000,4078.79000,2025-11-10T08:10:00.000Z,2025-11-10T08:11:00.000Z,4078.79000,4082.79000,10.00,-1000.00,1,-10.00,1.00
1195,XAUUSD,buy,low,4078.13000,4077.13000,2025-11-10T08:16:00.000Z,2025-11-10T08:18:00.000Z,4077.13000,4081.13000,10.00,-1000.00,2,-10.00,1.00
1193,XAUUSD,buy,low,4076.02000,4079.02000,2025-11-10T08:14:00.000Z,2025-11-10T08:21:00.000Z,4075.02000,4079.02000,10.00,3000.00,7,30.00,3.00
1194,XAUUSD,buy,low,4077.62000,4080.62000,2025-11-10T08:15:00.000Z,2025-11-10T08:33:00.000Z,4076.62000,4080.62000,10.00,3000.00,18,30.00,3.00
1196,XAUUSD,buy,low,4078.13000,4081.13000,2025-11-10T08:19:00.000Z,2025-11-10T08:37:00.000Z,4077.13000,4081.13000,10.00,3000.00,18,30.00,3.00
1197,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:22:00.000Z,2025-11-10T08:37:00.000Z,4077.36000,4081.36000,10.00,3000.00,15,30.00,3.00
1198,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:34:00.000Z,2025-11-10T08:37:00.000Z,4077.36000,4081.36000,10.00,3000.00,3,30.00,3.00
1199,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:38:00.000Z,2025-11-10T08:39:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1200,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:39:00.000Z,2025-11-10T08:40:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1201,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:40:00.000Z,2025-11-10T08:41:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1202,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:41:00.000Z,2025-11-10T08:42:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1203,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:42:00.000Z,2025-11-10T08:43:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1204,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:43:00.000Z,2025-11-10T08:44:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1205,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:44:00.000Z,2025-11-10T08:45:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1206,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:45:00.000Z,2025-11-10T08:46:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1207,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:46:00.000Z,2025-11-10T08:47:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1208,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:47:00.000Z,2025-11-10T08:48:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1209,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:48:00.000Z,2025-11-10T08:49:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1210,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:49:00.000Z,2025-11-10T08:50:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1211,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:50:00.000Z,2025-11-10T08:51:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1212,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:51:00.000Z,2025-11-10T08:52:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1213,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:52:00.000Z,2025-11-10T08:53:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1214,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:53:00.000Z,2025-11-10T08:54:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1215,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:54:00.000Z,2025-11-10T08:55:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1216,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:55:00.000Z,2025-11-10T08:56:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1217,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:56:00.000Z,2025-11-10T08:57:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1218,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:57:00.000Z,2025-11-10T08:58:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1219,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:58:00.000Z,2025-11-10T08:59:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1220,XAUUSD,buy,low,4078.36000,4081.36000,2025-11-10T08:59:00.000Z,2025-11-10T09:00:00.000Z,4077.36000,4081.36000,10.00,3000.00,1,30.00,3.00
1221,XAUUSD,buy,low,4084.16000,4087.16000,2025-11-10T09:00:00.000Z,2025-11-10T09:01:00.000Z,4083.16000,4087.16000,10.00,3000.00,1,30.00,3.00
1222,XAUUSD,buy,low,4084.16000,4087.16000,2025-11-10T09:02:00.000Z,2025-11-10T09:03:00.000Z,4083.16000,4087.16000,10.00,3000.00,1,30.00,3.00
1223,XAUUSD,buy,low,4084.16000,4087.16000,2025-11-10T09:03:00.000Z,2025-11-10T09:06:00.000Z,4083.16000,4087.16000,10.00,3000.00,3,30.00,3.00
1224,XAUUSD,buy,low,4084.16000,4087.16000,2025-11-10T09:04:00.000Z,2025-11-10T09:06:00.000Z,4083.16000,4087.16000,10.00,3000.00,2,30.00,3.00
1225,XAUUSD,buy,low,4084.16000,4087.16000,2025-11-10T09:05:00.000Z,2025-11-10T09:06:00.000Z,4083.16000,4087.16000,10.00,3000.00,1,30.00,3.00
1226,XAUUSD,buy,low,4090.65000,4089.25500,2025-11-10T11:12:00.000Z,2025-11-10T11:13:00.000Z,4089.25500,4094.83500,10.00,-1395.00,1,-13.95,1.00
1227,XAUUSD,buy,low,4090.65000,4089.25500,2025-11-10T11:16:00.000Z,2025-11-10T11:17:00.000Z,4089.25500,4094.83500,10.00,-1395.00,1,-13.95,1.00
1228,XAUUSD,buy,low,4090.65000,4089.25500,2025-11-10T11:17:00.000Z,2025-11-10T11:18:00.000Z,4089.25500,4094.83500,10.00,-1395.00,1,-13.95,1.00
1229,XAUUSD,buy,low,4090.65000,4089.25500,2025-11-10T11:18:00.000Z,2025-11-10T11:19:00.000Z,4089.25500,4094.83500,10.00,-1395.00,1,-13.95,1.00
1230,XAUUSD,buy,low,4090.65000,4089.25500,2025-11-10T11:19:00.000Z,2025-11-10T11:20:00.000Z,4089.25500,4094.83500,10.00,-1395.00,1,-13.95,1.00
1231,XAUUSD,buy,low,4090.65000,4089.25500,2025-11-10T11:20:00.000Z,2025-11-10T11:21:00.000Z,4089.25500,4094.83500,10.00,-1395.00,1,-13.95,1.00
1232,XAUUSD,buy,low,4083.36000,4086.42000,2025-11-10T11:21:00.000Z,2025-11-10T11:23:00.000Z,4082.34000,4086.42000,10.00,3060.00,2,30.60,3.00
1233,XAUUSD,buy,low,4084.33000,4083.33000,2025-11-10T11:30:00.000Z,2025-11-10T11:31:00.000Z,4083.33000,4087.33000,10.00,-1000.00,1,-10.00,1.00
1234,XAUUSD,buy,low,4084.33000,4083.33000,2025-11-10T11:31:00.000Z,2025-11-10T11:32:00.000Z,4083.33000,4087.33000,10.00,-1000.00,1,-10.00,1.00
1235,XAUUSD,buy,low,4084.33000,4083.33000,2025-11-10T11:32:00.000Z,2025-11-10T11:33:00.000Z,4083.33000,4087.33000,10.00,-1000.00,1,-10.00,1.00
1236,XAUUSD,buy,low,4084.33000,4083.33000,2025-11-10T11:37:00.000Z,2025-11-10T11:38:00.000Z,4083.33000,4087.33000,10.00,-1000.00,1,-10.00,1.00
1237,XAUUSD,buy,low,4079.49000,4082.49000,2025-11-10T11:42:00.000Z,2025-11-10T11:45:00.000Z,4078.49000,4082.49000,10.00,3000.00,3,30.00,3.00
1238,XAUUSD,buy,low,4079.21000,4082.61500,2025-11-10T11:44:00.000Z,2025-11-10T11:45:00.000Z,4078.07500,4082.61500,10.00,3405.00,1,34.05,3.00
1239,XAUUSD,buy,low,4079.21000,4082.61500,2025-11-10T11:45:00.000Z,2025-11-10T11:46:00.000Z,4078.07500,4082.61500,10.00,3405.00,1,34.05,3.00
1240,XAUUSD,buy,low,4083.07000,4081.95000,2025-11-10T11:46:00.000Z,2025-11-10T11:48:00.000Z,4081.95000,4086.43000,10.00,-1120.00,2,-11.20,1.00
1241,XAUUSD,buy,low,4083.07000,4081.95000,2025-11-10T11:47:00.000Z,2025-11-10T11:48:00.000Z,4081.95000,4086.43000,10.00,-1120.00,1,-11.20,1.00
1242,XAUUSD,buy,low,4083.07000,4081.95000,2025-11-10T11:48:00.000Z,2025-11-10T11:49:00.000Z,4081.95000,4086.43000,10.00,-1120.00,1,-11.20,1.00
1243,XAUUSD,buy,low,4083.07000,4081.95000,2025-11-10T11:49:00.000Z,2025-11-10T11:50:00.000Z,4081.95000,4086.43000,10.00,-1120.00,1,-11.20,1.00
1244,XAUUSD,buy,low,4083.07000,4081.95000,2025-11-10T11:51:00.000Z,2025-11-10T11:52:00.000Z,4081.95000,4086.43000,10.00,-1120.00,1,-11.20,1.00
1245,XAUUSD,buy,low,4083.07000,4081.95000,2025-11-10T11:53:00.000Z,2025-11-10T11:54:00.000Z,4081.95000,4086.43000,10.00,-1120.00,1,-11.20,1.00
1246,XAUUSD,buy,low,4083.07000,4086.43000,2025-11-10T11:54:00.000Z,2025-11-10T11:56:00.000Z,4081.95000,4086.43000,10.00,3360.00,2,33.60,3.00
1247,XAUUSD,buy,low,4083.07000,4086.43000,2025-11-10T11:55:00.000Z,2025-11-10T11:56:00.000Z,4081.95000,4086.43000,10.00,3360.00,1,33.60,3.00
1248,XAUUSD,buy,low,4083.49000,4088.32000,2025-11-10T11:57:00.000Z,2025-11-10T12:00:00.000Z,4081.88000,4088.32000,10.00,4830.00,3,48.30,3.00
1249,XAUUSD,buy,low,4083.49000,4088.32000,2025-11-10T11:59:00.000Z,2025-11-10T12:00:00.000Z,4081.88000,4088.32000,10.00,4830.00,1,48.30,3.00
1250,XAUUSD,buy,low,4090.85000,4089.60500,2025-11-10T12:32:00.000Z,2025-11-10T12:33:00.000Z,4089.60500,4094.58500,10.00,-1245.00,1,-12.45,1.00
1251,XAUUSD,buy,low,4090.85000,4089.60500,2025-11-10T12:33:00.000Z,2025-11-10T12:34:00.000Z,4089.60500,4094.58500,10.00,-1245.00,1,-12.45,1.00
1252,XAUUSD,buy,low,4090.85000,4089.60500,2025-11-10T12:34:00.000Z,2025-11-10T12:35:00.000Z,4089.60500,4094.58500,10.00,-1245.00,1,-12.45,1.00
1253,XAUUSD,buy,low,4090.85000,4089.60500,2025-11-10T12:35:00.000Z,2025-11-10T12:36:00.000Z,4089.60500,4094.58500,10.00,-1245.00,1,-12.45,1.00
1254,XAUUSD,buy,low,4090.85000,4089.60500,2025-11-10T12:36:00.000Z,2025-11-10T12:37:00.000Z,4089.60500,4094.58500,10.00,-1245.00,1,-12.45,1.00
1255,XAUUSD,buy,low,4090.85000,4089.60500,2025-11-10T12:37:00.000Z,2025-11-10T12:38:00.000Z,4089.60500,4094.58500,10.00,-1245.00,1,-12.45,1.00
1256,XAUUSD,buy,low,4090.85000,4089.60500,2025-11-10T12:38:00.000Z,2025-11-10T12:39:00.000Z,4089.60500,4094.58500,10.00,-1245.00,1,-12.45,1.00
1257,XAUUSD,buy,low,4085.36000,4084.20000,2025-11-10T12:46:00.000Z,2025-11-10T12:47:00.000Z,4084.20000,4088.84000,10.00,-1160.00,1,-11.60,1.00
1258,XAUUSD,buy,low,4085.36000,4084.20000,2025-11-10T12:47:00.000Z,2025-11-10T12:48:00.000Z,4084.20000,4088.84000,10.00,-1160.00,1,-11.60,1.00
1259,XAUUSD,buy,low,4078.44000,4083.13500,2025-11-10T12:50:00.000Z,2025-11-10T12:51:00.000Z,4076.87500,4083.13500,10.00,4695.00,1,46.95,3.00
1260,XAUUSD,buy,low,4080.12000,4085.59500,2025-11-10T12:51:00.000Z,2025-11-10T12:57:00.000Z,4078.29500,4085.59500,10.00,5475.00,6,54.75,3.00
1261,XAUUSD,buy,low,4080.12000,4085.59500,2025-11-10T12:52:00.000Z,2025-11-10T12:57:00.000Z,4078.29500,4085.59500,10.00,5475.00,5,54.75,3.00
1262,XAUUSD,buy,low,4080.12000,4085.59500,2025-11-10T12:53:00.000Z,2025-11-10T12:57:00.000Z,4078.29500,4085.59500,10.00,5475.00,4,54.75,3.00
1263,XAUUSD,buy,low,4084.00000,4083.00000,2025-11-10T12:58:00.000Z,2025-11-10T13:00:00.000Z,4083.00000,4087.00000,10.00,-1000.00,2,-10.00,1.00
1264,XAUUSD,buy,low,4084.00000,4083.00000,2025-11-10T12:59:00.000Z,2025-11-10T13:00:00.000Z,4083.00000,4087.00000,10.00,-1000.00,1,-10.00,1.00
1265,XAUUSD,buy,low,4084.00000,4083.00000,2025-11-10T13:00:00.000Z,2025-11-10T13:01:00.000Z,4083.00000,4087.00000,10.00,-1000.00,1,-10.00,1.00
1266,XAUUSD,buy,low,4084.00000,4083.00000,2025-11-10T13:01:00.000Z,2025-11-10T13:02:00.000Z,4083.00000,4087.00000,10.00,-1000.00,1,-10.00,1.00
1267,XAUUSD,buy,low,4084.00000,4087.00000,2025-11-10T13:02:00.000Z,2025-11-10T13:03:00.000Z,4083.00000,4087.00000,10.00,3000.00,1,30.00,3.00
1268,XAUUSD,buy,low,4084.00000,4087.00000,2025-11-10T13:05:00.000Z,2025-11-10T13:08:00.000Z,4083.00000,4087.00000,10.00,3000.00,3,30.00,3.00
1269,XAUUSD,buy,low,4090.29000,4093.29000,2025-11-10T13:40:00.000Z,2025-11-10T13:41:00.000Z,4089.29000,4093.29000,10.00,3000.00,1,30.00,3.00
1270,XAUUSD,buy,low,4090.29000,4089.29000,2025-11-10T13:42:00.000Z,2025-11-10T13:47:00.000Z,4089.29000,4093.29000,10.00,-1000.00,5,-10.00,1.00
1271,XAUUSD,buy,low,4090.29000,4089.29000,2025-11-10T13:43:00.000Z,2025-11-10T13:47:00.000Z,4089.29000,4093.29000,10.00,-1000.00,4,-10.00,1.00
1272,XAUUSD,buy,low,4090.29000,4089.29000,2025-11-10T13:44:00.000Z,2025-11-10T13:47:00.000Z,4089.29000,4093.29000,10.00,-1000.00,3,-10.00,1.00
1273,XAUUSD,buy,low,4088.59000,4091.59000,2025-11-10T13:48:00.000Z,2025-11-10T13:50:00.000Z,4087.59000,4091.59000,10.00,3000.00,2,30.00,3.00
1274,XAUUSD,buy,low,4088.59000,4091.59000,2025-11-10T13:49:00.000Z,2025-11-10T13:50:00.000Z,4087.59000,4091.59000,10.00,3000.00,1,30.00,3.00
1275,XAUUSD,buy,low,4088.59000,4091.59000,2025-11-10T13:50:00.000Z,2025-11-10T13:51:00.000Z,4087.59000,4091.59000,10.00,3000.00,1,30.00,3.00
1276,XAUUSD,buy,low,4088.59000,4091.59000,2025-11-10T13:51:00.000Z,2025-11-10T13:52:00.000Z,4087.59000,4091.59000,10.00,3000.00,1,30.00,3.00
1277,XAUUSD,buy,low,4091.61000,4094.61000,2025-11-10T13:52:00.000Z,2025-11-10T13:55:00.000Z,4090.61000,4094.61000,10.00,3000.00,3,30.00,3.00
1278,XAUUSD,buy,low,4091.61000,4094.61000,2025-11-10T13:53:00.000Z,2025-11-10T13:55:00.000Z,4090.61000,4094.61000,10.00,3000.00,2,30.00,3.00
1279,XAUUSD,buy,low,4091.61000,4094.61000,2025-11-10T14:15:00.000Z,2025-11-10T14:16:00.000Z,4090.61000,4094.61000,10.00,3000.00,1,30.00,3.00
1280,XAUUSD,buy,low,4091.61000,4094.61000,2025-11-10T14:16:00.000Z,2025-11-10T14:17:00.000Z,4090.61000,4094.61000,10.00,3000.00,1,30.00,3.00
1281,XAUUSD,buy,low,4091.61000,4094.61000,2025-11-10T14:17:00.000Z,2025-11-10T14:18:00.000Z,4090.61000,4094.61000,10.00,3000.00,1,30.00,3.00
1282,XAUUSD,buy,low,4091.61000,4094.61000,2025-11-10T14:18:00.000Z,2025-11-10T14:19:00.000Z,4090.61000,4094.61000,10.00,3000.00,1,30.00,3.00
1283,XAUUSD,buy,low,4091.61000,4094.61000,2025-11-10T14:19:00.000Z,2025-11-10T14:20:00.000Z,4090.61000,4094.61000,10.00,3000.00,1,30.00,3.00
1284,XAUUSD,buy,low,4091.61000,4094.61000,2025-11-10T14:20:00.000Z,2025-11-10T14:21:00.000Z,4090.61000,4094.61000,10.00,3000.00,1,30.00,3.00
1285,XAUUSD,buy,low,4091.61000,4094.61000,2025-11-10T14:21:00.000Z,2025-11-10T14:22:00.000Z,4090.61000,4094.61000,10.00,3000.00,1,30.00,3.00
1286,XAUUSD,buy,low,4095.51000,4094.51000,2025-11-10T14:31:00.000Z,2025-11-10T14:44:00.000Z,4094.51000,4098.51000,10.00,-1000.00,13,-10.00,1.00
